postal_code;federal_district;region;city;timezone;geo_lat;geo_lon;population;foundation_year
393250;Центральный;Тамбовская область;Рассказово;UTC+3;52.6538833;41.874285;45484;1698
392000;Центральный;Тамбовская область;Тамбов;UTC+3;52.7213154;41.452264;280457;1636
393460;Центральный;Тамбовская область;Уварово;UTC+3;51.9767841;42.2529799;26829;1699
422230;Приволжский;Республика Татарстан;Агрыз;UTC+3;56.5232864;52.9943775;19299;1646
423330;Приволжский;Республика Татарстан;Азнакаево;UTC+3;54.8598642;53.0745527;34859;1762
423403;Приволжский;Республика Татарстан;Альметьевск;UTC+3;54.9014619;52.2970467;146309;1700
422000;Приволжский;Республика Татарстан;Арск;UTC+3;56.0912567;49.877067;18114;1200
423930;Приволжский;Республика Татарстан;Бавлы;UTC+3;54.4062891;53.2458065;22109;1658
422840;Приволжский;Республика Татарстан;Болгар;UTC+3;54.974891;49.0303882;8650;1781
423230;Приволжский;Республика Татарстан;Бугульма;UTC+3;54.5363495;52.7895849;89144;1736
422430;Приволжский;Республика Татарстан;Буинск;UTC+3;54.9641538;48.2901209;20342;1691
423600;Приволжский;Республика Татарстан;Елабуга;UTC+3;55.7567107;52.0543794;70750;1000
423520;Приволжский;Республика Татарстан;Заинск;UTC+3;55.299053;52.0062972;41798;1656
422521;Приволжский;Республика Татарстан;Зеленодольск;UTC+3;55.8466651;48.5010954;97651;1865
420500;Приволжский;Республика Татарстан;Иннополис;UTC+3;55.7521699;48.7446846;96;2012
420000;Приволжский;Республика Татарстан;Казань;UTC+3;55.7943584;49.1114975;1216965;1005
422110;Приволжский;Республика Татарстан;Кукмор;UTC+3;56.1861392;50.8970238;17700;1741
422610;Приволжский;Республика Татарстан;Лаишево;UTC+3;55.4042867;49.5499838;7735;1557
423250;Приволжский;Республика Татарстан;Лениногорск;UTC+3;54.5967034;52.4431906;64145;1795
422190;Приволжский;Республика Татарстан;Мамадыш;UTC+3;55.7150413;51.4129016;14432;1391
423650;Приволжский;Республика Татарстан;Менделеевск;UTC+3;55.895169;52.3143347;22075;1868
423700;Приволжский;Республика Татарстан;Мензелинск;UTC+3;55.7270698;53.1003968;16474;1586
423800;Приволжский;Республика Татарстан;Набережные Челны;UTC+3;55.7434619;52.3959165;513242;1626
423570;Приволжский;Республика Татарстан;Нижнекамск;UTC+3;55.6313609;51.8144669;234108;1961
423040;Приволжский;Республика Татарстан;Нурлат;UTC+3;54.4281461;50.8049337;32600;1905
422370;Приволжский;Республика Татарстан;Тетюши;UTC+3;54.936516;48.8314533;11596;1578
422951;Приволжский;Республика Татарстан;Чистополь;UTC+3;55.3699139;50.6285784;60703;1700
172800;Центральный;Тверская область;Андреаполь;UTC+3;56.6506724;32.2620163;8265;1907
171980;Центральный;Тверская область;Бежецк;UTC+3;57.7860089;36.6904983;24517;1137
172530;Центральный;Тверская область;Белый;UTC+3;55.8339056;32.9389741;3771;1350
171070;Центральный;Тверская область;Бологое;UTC+3;57.8855767;34.0537771;23499;1495
171720;Центральный;Тверская область;Весьегонск;UTC+3;58.6582598;37.2567558;7330;1564
171150;Центральный;Тверская область;Вышний Волочек;UTC+3;57.568302;34.5404016;52326;1471
172610;Центральный;Тверская область;Западная Двина;UTC+3;56.2566492;32.0805315;9376;1900
172332;Центральный;Тверская область;Зубцов;UTC+3;56.1760868;34.5825515;6937;1216
171571;Центральный;Тверская область;Калязин;UTC+3;57.2579478;37.7819693;13870;1434
171640;Центральный;Тверская область;Кашин;UTC+3;57.360194;37.6119436;16174;1238
171500;Центральный;Тверская область;Кимры;UTC+3;56.8733213;37.3556605;49623;1546
171250;Центральный;Тверская область;Конаково;UTC+3;56.7275204;36.8012716;41303;1806
171660;Центральный;Тверская область;Красный Холм;UTC+3;58.0571446;37.1126156;5608;1518
172110;Центральный;Тверская область;Кувшиново;UTC+3;57.0265168;34.1676009;10008;1910
171210;Центральный;Тверская область;Лихославль;UTC+3;57.1221304;35.4667605;12259;1624
172520;Центральный;Тверская область;Нелидово;UTC+3;56.2232566;32.7767459;22886;1900
172730;Центральный;Тверская область;Осташков;UTC+3;57.1456744;33.1115372;18073;1300
172380;Центральный;Тверская область;Ржев;UTC+3;56.262881;34.3291002;62026;1216
171360;Центральный;Тверская область;Старица;UTC+3;56.514876;34.9336396;8610;1297
170000;Центральный;Тверская область;Тверь;UTC+3;56.8586059;35.9116761;403726;1135
172000;Центральный;Тверская область;Торжок;UTC+3;57.04133;34.9602344;47702;900
172842;Центральный;Тверская область;Торопец;UTC+3;56.5012188;31.6355466;13018;1074
171841;Центральный;Тверская область;Удомля;UTC+3;57.8787314;35.0167348;31048;1478
636840;Сибирский;Томская область;Асино;UTC+7;56.9907085;86.1765257;25614;1896
636615;Сибирский;Томская область;Кедровый;UTC+7;57.561869;79.5677821;2451;1982
636460;Сибирский;Томская область;Колпашево;UTC+7;58.3114253;82.9025829;24126;1600
636000;Сибирский;Томская область;Северск;UTC+7;56.6031285;84.8809926;108466;1949
636780;Сибирский;Томская область;Стрежевой;UTC+7;60.732895;77.604122;42216;1966
634000;Сибирский;Томская область;Томск;UTC+7;56.4845804;84.9481582;522940;1604
301352;Центральный;Тульская область;Алексин;UTC+3;54.5083349;37.0478067;61738;1348
301530;Центральный;Тульская область;Белев;UTC+3;53.8114179;36.1382247;13918;1147
301830;Центральный;Тульская область;Богородицк;UTC+3;53.7701014;38.1225152;31897;1663
301280;Центральный;Тульская область;Болохово;UTC+3;54.0820349;37.826724;9619;1500
301320;Центральный;Тульская область;Венев;UTC+3;54.3542315;38.2642236;15220;1371
301760;Центральный;Тульская область;Донской;UTC+3;53.9678944;38.3371824;64561;1773
301840;Центральный;Тульская область;Ефремов;UTC+3;53.1464766;38.0921657;42350;1637
301720;Центральный;Тульская область;Кимовск;UTC+3;53.9698378;38.5380808;28493;1600
301260;Центральный;Тульская область;Киреевск;UTC+3;53.9319555;37.9220351;25585;1762
301264;Центральный;Тульская область;Липки;UTC+3;53.9417551;37.7020148;8741;1600
301650;Центральный;Тульская область;Новомосковск;UTC+3;54.0109075;38.2914024;131227;1930
301470;Центральный;Тульская область;Плавск;UTC+3;53.7096415;37.2862352;16248;1563
301205;Центральный;Тульская область;Советск;UTC+3;53.9338874;37.6316141;7537;1949
301430;Центральный;Тульская область;Суворов;UTC+3;54.1343585;36.4807419;18975;1949
300000;Центральный;Тульская область;Тула;UTC+3;54.1920559;37.6153842;501129;1146
301600;Центральный;Тульская область;Узловая;UTC+3;53.9730452;38.1763201;55282;1873
301414;Центральный;Тульская область;Чекалин;UTC+3;54.0984438;36.2474142;994;1565
301240;Центральный;Тульская область;Щекино;UTC+3;54.0020652;37.5176288;58154;1870
301030;Центральный;Тульская область;Ясногорск;UTC+3;54.4795484;37.6896048;16804;1578
668050;Сибирский;Республика Тыва;Ак-Довурак;UTC+7;51.178452;90.5985129;13469;1964
667000;Сибирский;Республика Тыва;Кызыл;UTC+7;51.7191047;94.4376882;109906;1914
668510;Сибирский;Республика Тыва;Туран;UTC+7;52.1449619;93.9173396;4988;1885
668110;Сибирский;Республика Тыва;Чадан;UTC+7;51.2844502;91.5788609;9037;1873
668210;Сибирский;Республика Тыва;Шагонар;UTC+7;51.5346393;92.9199675;10958;1888
627140;Уральский;Тюменская область;Заводоуковск;UTC+5;56.5027463;66.5513613;25657;1729
627705;Уральский;Тюменская область;Ишим;UTC+5;56.1104858;69.4795776;69567;1687
626150;Уральский;Тюменская область;Тобольск;UTC+5;58.2017299;68.2538558;99698;1587
625000;Уральский;Тюменская область;Тюмень;UTC+5;57.1529744;65.5344099;581758;1586
627010;Уральский;Тюменская область;Ялуторовск;UTC+5;56.6547289;66.3122992;36494;1659
427430;Приволжский;Удмуртская Республика;Воткинск;UTC+4;57.0518149;53.9873096;100034;1759
427620;Приволжский;Удмуртская Республика;Глазов;UTC+4;58.1359233;52.6635038;95835;1678
426000;Приволжский;Удмуртская Республика;Ижевск;UTC+4;56.852738;53.2114896;628117;1760
427950;Приволжский;Удмуртская Республика;Камбарка;UTC+4;56.2659916;54.193374;11028;1767
427759;Приволжский;Удмуртская Республика;Можга;UTC+4;56.4427774;52.2137886;47959;1835
427960;Приволжский;Удмуртская Республика;Сарапул;UTC+4;56.4615767;53.8037657;101390;1621
433750;Приволжский;Ульяновская область;Барыш;UTC+4;53.6533992;47.1181134;17149;1600
433500;Приволжский;Ульяновская область;Димитровград;UTC+4;54.2167926;49.6262585;122549;1698
433030;Приволжский;Ульяновская область;Инза;UTC+4;53.8549647;46.3533459;18547;1897
433300;Приволжский;Ульяновская область;Новоульяновск;UTC+4;54.1447956;48.3910789;16032;1957
433380;Приволжский;Ульяновская область;Сенгилей;UTC+4;53.958964;48.7768269;6959;1666
432000;Приволжский;Ульяновская область;Ульяновск;UTC+4;54.3079415;48.3748487;613793;1648
682640;Дальневосточный;Хабаровский край;Амурск;UTC+10;50.2344147;136.8792444;42977;1958
682970;Дальневосточный;Хабаровский край;Бикин;UTC+10;46.8185743;134.2550718;17156;1895
682950;Дальневосточный;Хабаровский край;Вяземский;UTC+10;47.5353379;134.7553856;14556;1894
681000;Дальневосточный;Хабаровский край;Комсомольск-на-Амуре;UTC+10;50.5498936;137.0079408;263906;1932
682460;Дальневосточный;Хабаровский край;Николаевск-на-Амуре;UTC+10;53.1460657;140.7111367;22773;1850
682800;Дальневосточный;Хабаровский край;Советская Гавань;UTC+10;48.9664966;140.285174;27712;1853
680000;Дальневосточный;Хабаровский край;Хабаровск;UTC+10;48.4647258;135.0598942;577668;1858
655750;Сибирский;Республика Хакасия;Абаза;UTC+7;52.6516647;90.0885686;17111;1867
655000;Сибирский;Республика Хакасия;Абакан;UTC+7;53.7223325;91.4436721;165183;1734
655602;Сибирский;Республика Хакасия;Саяногорск;UTC+7;53.1008083;91.4122454;49889;1975
655111;Сибирский;Республика Хакасия;Сорск;UTC+7;54.0002888;90.2594446;12140;1940
655151;Сибирский;Республика Хакасия;Черногорск;UTC+7;53.8259342;91.3260229;72117;1936
628160;Уральский;Ханты-Мансийский автономный округ — Югра;Белоярский;UTC+5;63.7121099;66.6772226;20283;1969
628481;Уральский;Ханты-Мансийский автономный округ — Югра;Когалым;UTC+5;62.2639527;74.4829794;58192;1975
628671;Уральский;Ханты-Мансийский автономный округ — Югра;Лангепас;UTC+5;61.2536939;75.1807763;41675;1980
628449;Уральский;Ханты-Мансийский автономный округ — Югра;Лянтор;UTC+5;61.6392863;72.179409;38922;1932
628680;Уральский;Ханты-Мансийский автономный округ — Югра;Мегион;UTC+5;61.0318712;76.1025878;49471;1810
628301;Уральский;Ханты-Мансийский автономный округ — Югра;Нефтеюганск;UTC+5;61.0882676;72.6164079;123276;1961
628600;Уральский;Ханты-Мансийский автономный округ — Югра;Нижневартовск;UTC+5;60.9396698;76.5696184;251860;1909
628181;Уральский;Ханты-Мансийский автономный округ — Югра;Нягань;UTC+5;62.1454701;65.3946047;54903;1965
628660;Уральский;Ханты-Мансийский автономный округ — Югра;Покачи;UTC+5;61.7422169;75.5941517;17053;1984
628380;Уральский;Ханты-Мансийский автономный округ — Югра;Пыть-Ях;UTC+5;60.7585833;72.8365617;41453;1968
628461;Уральский;Ханты-Мансийский автономный округ — Югра;Радужный;UTC+5;62.1342888;77.4584094;43394;1973
628240;Уральский;Ханты-Мансийский автономный округ — Югра;Советский;UTC+5;61.3706913;63.5667222;26434;1963
628400;Уральский;Ханты-Мансийский автономный округ — Югра;Сургут;UTC+5;61.2541083;73.3961587;306703;1594
628280;Уральский;Ханты-Мансийский автономный округ — Югра;Урай;UTC+5;60.1296954;64.8038508;39435;1922
628000;Уральский;Ханты-Мансийский автономный округ — Югра;Ханты-Мансийск;UTC+5;61.0023984;69.0184798;79410;1582
628260;Уральский;Ханты-Мансийский автономный округ — Югра;Югорск;UTC+5;61.3123568;63.3365484;34066;1962
456015;Уральский;Челябинская область;Аша;UTC+5;54.9906527;57.2783953;31916;1898
456900;Уральский;Челябинская область;Бакал;UTC+5;54.9406399;58.8051698;20953;1757
457670;Уральский;Челябинская область;Верхнеуральск;UTC+5;53.8760961;59.2169852;9459;1734
456800;Уральский;Челябинская область;Верхний Уфалей;UTC+5;56.0487158;60.2318886;30504;1761
456580;Уральский;Челябинская область;Еманжелинск;UTC+5;54.7554548;61.3243477;30218;1931
456200;Уральский;Челябинская область;Златоуст;UTC+5;55.1714905;59.6725549;174985;1754
456140;Уральский;Челябинская область;Карабаш;UTC+5;55.4852323;60.2358881;13151;1822
457353;Уральский;Челябинская область;Карталы;UTC+5;53.0536197;60.6478408;29136;1810
456833;Уральский;Челябинская область;Касли;UTC+5;55.8868784;60.7421663;16998;1747
456110;Уральский;Челябинская область;Катав-Ивановск;UTC+5;54.7521438;58.1983648;17640;1755
456600;Уральский;Челябинская область;Копейск;UTC+5;55.116665;61.6179185;137604;1907
456550;Уральский;Челябинская область;Коркино;UTC+5;54.8903147;61.4034576;38950;1795
456940;Уральский;Челябинская область;Куса;UTC+5;55.3386053;59.4385778;18792;1778
456870;Уральский;Челябинская область;Кыштым;UTC+5;55.7061276;60.5563781;38950;1757
455000;Уральский;Челябинская область;Магнитогорск;UTC+5;53.4072153;58.9791437;408401;1929
456300;Уральский;Челябинская область;Миасс;UTC+5;55.0456457;60.1077572;151812;1773
456007;Уральский;Челябинская область;Миньяр;UTC+5;55.0709557;57.548478;10195;1771
456971;Уральский;Челябинская область;Нязепетровск;UTC+5;56.0536895;59.6097202;12452;1747
456780;Уральский;Челябинская область;Озерск;UTC+5;55.763154;60.7076198;82268;1945
457020;Уральский;Челябинская область;Пласт;UTC+5;54.3692764;60.8151894;17344;1940
456913;Уральский;Челябинская область;Сатка;UTC+5;55.0405288;59.0288975;45465;1758
456020;Уральский;Челябинская область;Сим;UTC+5;54.9907827;57.6900155;14465;1759
456770;Уральский;Челябинская область;Снежинск;UTC+5;56.0851495;60.7324914;48896;1957
456080;Уральский;Челябинская область;Трехгорный;UTC+5;54.8178249;58.4464194;33678;1952
457100;Уральский;Челябинская область;Троицк;UTC+5;54.0843745;61.5586831;78637;1743
456040;Уральский;Челябинская область;Усть-Катав;UTC+5;54.9260812;58.152805;23586;1758
456439;Уральский;Челябинская область;Чебаркуль;UTC+5;54.9818567;60.3773121;43405;1736
454000;Уральский;Челябинская область;Челябинск;UTC+5;55.1602624;61.4008078;1130273;1736
457040;Уральский;Челябинская область;Южноуральск;UTC+5;54.448927;61.2581158;37890;1948
456120;Уральский;Челябинская область;Юрюзань;UTC+5;54.854662;58.4226698;12568;1758
364000;Северо-Кавказский;Чеченская Республика;Грозный;UTC+3;43.3180145;45.698291;271596;1818
366200;Северо-Кавказский;Чеченская Республика;Гудермес;UTC+3;43.3519142;46.1035645;45643;1800
366314;Северо-Кавказский;Чеченская Республика;Курчалой;UTC+3;43.2046547;46.0889364;25672;1860
366300;Северо-Кавказский;Чеченская Республика;Шали;UTC+3;43.1488691;45.9009629;47715;1378
429820;Приволжский;Чувашская республика;Алатырь;UTC+3;54.8397989;46.5721997;38202;1552
429330;Приволжский;Чувашская республика;Канаш;UTC+3;55.507;47.4918273;45608;1892
429430;Приволжский;Чувашская республика;Козловка;UTC+3;55.8406025;48.2577735;10355;1671
429570;Приволжский;Чувашская республика;Мариинский Посад;UTC+3;56.111923;47.7142942;10186;1620
429950;Приволжский;Чувашская республика;Новочебоксарск;UTC+3;56.1094977;47.4791113;124094;1960
429900;Приволжский;Чувашская республика;Цивильск;UTC+3;55.8650213;47.4729349;13478;1589
428000;Приволжский;Чувашская республика;Чебоксары;UTC+3;56.1438298;47.2489782;447929;1469
429120;Приволжский;Чувашская республика;Шумерля;UTC+3;55.4962415;46.4182681;33412;1916
429061;Приволжский;Чувашская республика;Ядрин;UTC+3;55.9406974;46.2020896;9614;1590
689000;Дальневосточный;Чукотский автономный округ;Анадырь;UTC+12;64.7313924;177.5015421;13053;1889
689450;Дальневосточный;Чукотский автономный округ;Билибино;UTC+12;68.0584191;166.4388172;5504;1955
689400;Дальневосточный;Чукотский автономный округ;Певек;UTC+12;69.7016661;170.2999022;4161;1933
678900;Дальневосточный;Республика Саха /Якутия/;Алдан;UTC+9;58.6094283;125.3817188;21277;1924
678530;Дальневосточный;Республика Саха /Якутия/;Верхоянск;UTC+10;67.5502451;133.390735;1311;1638
678200;Дальневосточный;Республика Саха /Якутия/;Вилюйск;UTC+9;63.7517616;121.627284;10233;1634
678141;Дальневосточный;Республика Саха /Якутия/;Ленск;UTC+9;60.7276196;114.9548255;24955;1663
678170;Дальневосточный;Республика Саха /Якутия/;Мирный;UTC+9;62.536232;113.9667728;37179;1955
678960;Дальневосточный;Республика Саха /Якутия/;Нерюнгри;UTC+9;56.6599953;124.7202403;61746;1975
678450;Дальневосточный;Республика Саха /Якутия/;Нюрба;UTC+9;63.2828955;118.3242437;10156;1824
678100;Дальневосточный;Республика Саха /Якутия/;Олекминск;UTC+9;60.3758006;120.4060878;9487;1635
678000;Дальневосточный;Республика Саха /Якутия/;Покровск;UTC+9;61.4843503;129.1482392;9495;1682
678790;Дальневосточный;Республика Саха /Якутия/;Среднеколымск;UTC+11;67.4582218;153.7069425;3525;1643
678953;Дальневосточный;Республика Саха /Якутия/;Томмот;UTC+9;58.9586859;126.2875462;8054;1923
678188;Дальневосточный;Республика Саха /Якутия/;Удачный;UTC+9;66.4071765;112.3061555;12611;1967
677000;Дальневосточный;Республика Саха /Якутия/;Якутск;UTC+9;62.0281405;129.7325887;269486;1632
629830;Уральский;Ямало-Ненецкий автономный округ;Губкинский;UTC+5;64.4457594;76.4713274;23340;1986
629400;Уральский;Ямало-Ненецкий автономный округ;Лабытнанги;UTC+5;66.6592841;66.3883009;26948;1890
629601;Уральский;Ямало-Ненецкий автономный округ;Муравленко;UTC+5;63.7940552;74.4948635;33401;1984
629734;Уральский;Ямало-Ненецкий автономный округ;Надым;UTC+5;65.5377966;72.5182736;46550;1597
629300;Уральский;Ямало-Ненецкий автономный округ;Новый Уренгой;UTC+5;66.0839433;76.6809681;104144;1975
629800;Уральский;Ямало-Ненецкий автономный округ;Ноябрьск;UTC+5;63.2018039;75.4510581;110572;1976
629000;Уральский;Ямало-Ненецкий автономный округ;Салехард;UTC+5;66.5492077;66.6085318;42494;1595
629850;Уральский;Ямало-Ненецкий автономный округ;Тарко-Сале;UTC+5;64.9118803;77.7610236;20372;1932
152240;Центральный;Ярославская область;Гаврилов-Ям;UTC+3;57.3091058;39.8546444;17792;1545
152070;Центральный;Ярославская область;Данилов;UTC+3;58.1860098;40.1795067;15861;1400
152470;Центральный;Ярославская область;Любим;UTC+3;58.3620228;40.686841;5553;1538
152830;Центральный;Ярославская область;Мышкин;UTC+3;57.7881684;38.4544224;5932;1400
152020;Центральный;Ярославская область;Переславль-Залесский;UTC+3;56.7360544;38.8543617;41923;1152
152850;Центральный;Ярославская область;Пошехонье;UTC+3;58.5062879;39.1208434;6085;1680
152150;Центральный;Ярославская область;Ростов;UTC+3;57.2051315;39.4378622;31791;862
152900;Центральный;Ярославская область;Рыбинск;UTC+3;58.0485495;38.8584119;200771;1071
152300;Центральный;Ярославская область;Тутаев;UTC+3;57.8674993;39.5369627;41001;1200
152610;Центральный;Ярославская область;Углич;UTC+3;57.5224249;38.3020044;34505;1148
150000;Центральный;Ярославская область;Ярославль;UTC+3;57.6215477;39.8977411;591486;1010
